site_id,t,day,hour,load_kwh,solar_kwh,net_load_kwh,grid_available,battery_capacity_kwh,dg_power_kw,grid_power_kw,battery_charge_coeff,battery_discharge_coeff,init_soc,dod
site8,64,3,16,2.2,5.1,-2.8999999999999995,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,65,3,17,2.23,2.52,-0.29000000000000004,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,66,3,18,2.16,0.63,1.5300000000000002,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,67,3,19,2.1,0.0,2.1,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,68,3,20,1.99,0.0,1.99,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,69,3,21,1.99,0.0,1.99,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,70,3,22,1.78,0.0,1.78,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,71,3,23,1.69,0.0,1.69,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,72,4,0,1.545,0.0,1.545,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,73,4,1,1.545,0.0,1.545,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,74,4,2,1.51,0.0,1.51,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,75,4,3,1.54,0.0,1.54,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,76,4,4,1.67,0.03,1.64,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,77,4,5,1.79,0.69,1.1,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,78,4,6,1.76,1.35,0.4099999999999999,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,79,4,7,1.95,2.43,-0.4800000000000002,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,80,4,8,2.07,4.92,-2.85,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,81,4,9,2.14,5.82,-3.68,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,82,4,10,2.18,4.65,-2.47,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,83,4,11,2.19,3.84,-1.65,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,84,4,12,2.18,4.98,-2.8000000000000003,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,85,4,13,2.18,3.99,-1.81,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,86,4,14,2.23,2.79,-0.56,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,87,4,15,2.2,2.76,-0.5599999999999996,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,88,4,16,2.19,2.82,-0.6299999999999999,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,89,4,17,2.19,1.56,0.6299999999999999,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,90,4,18,2.19,0.9,1.29,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,91,4,19,2.14,0.06,2.08,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,92,4,20,2.02,0.0,2.02,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,93,4,21,2.02,0.0,2.02,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,94,4,22,1.92,0.0,1.92,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,95,4,23,1.61,0.0,1.61,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,96,5,0,1.56,0.0,1.56,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,97,5,1,1.54,0.0,1.54,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,98,5,2,1.53,0.0,1.53,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,99,5,3,1.71,0.0,1.71,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,100,5,4,1.75,0.0,1.75,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,101,5,5,1.75,0.57,1.1800000000000002,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,102,5,6,1.83,1.41,0.42000000000000015,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,103,5,7,1.98,2.04,-0.06000000000000005,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,104,5,8,2.08,6.42,-4.34,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,105,5,9,2.11,9.24,-7.130000000000001,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,106,5,10,2.14,10.17,-8.03,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,107,5,11,2.18,8.88,-6.700000000000001,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,108,5,12,2.17,15.69,-13.52,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,109,5,13,2.21,4.41,-2.2,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,110,5,14,2.18,7.17,-4.99,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,111,5,15,2.16,9.3,-7.140000000000001,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,112,5,16,2.14,5.28,-3.14,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,113,5,17,2.11,2.82,-0.71,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,114,5,18,2.17,0.27,1.9,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,115,5,19,2.17,0.18,1.99,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,116,5,20,2.06,0.0,2.06,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,117,5,21,2.01,0.0,2.01,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,118,5,22,1.93,0.0,1.93,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,119,5,23,1.63,0.0,1.63,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,120,6,0,1.55,0.0,1.55,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,121,6,1,1.525,0.0,1.525,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,122,6,2,1.525,0.0,1.525,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,123,6,3,1.68,0.0,1.68,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,124,6,4,1.73,0.03,1.7,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,125,6,5,1.75,0.51,1.24,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,126,6,6,1.83,2.07,-0.23999999999999977,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,127,6,7,1.9,4.56,-2.6599999999999997,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,128,6,8,1.99,3.96,-1.97,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,129,6,9,2.07,4.8,-2.73,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,130,6,10,2.08,14.13,-12.05,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,131,6,11,2.15,10.59,-8.44,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,132,6,12,2.15,8.91,-6.76,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,133,6,13,2.17,7.05,-4.88,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,134,6,14,2.19,7.53,-5.34,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,135,6,15,2.16,10.29,-8.129999999999999,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,136,6,16,2.14,1.68,0.4600000000000002,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,137,6,17,2.17,0.84,1.33,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,138,6,18,2.16,0.51,1.6500000000000001,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,139,6,19,2.17,0.0,2.17,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,140,6,20,2.05,0.0,2.05,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,141,6,21,1.98,0.0,1.98,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,142,6,22,1.85,0.0,1.85,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,143,6,23,1.62,0.0,1.62,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,144,7,0,1.56,0.0,1.56,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,145,7,1,1.53,0.0,1.53,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,146,7,2,1.53,0.0,1.53,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,147,7,3,1.66,0.0,1.66,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,148,7,4,1.72,0.0,1.72,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,149,7,5,1.76,0.03,1.73,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,150,7,6,1.88,0.39,1.4899999999999998,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,151,7,7,1.96,1.11,0.8499999999999999,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,152,7,8,1.9,2.25,-0.3500000000000001,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,153,7,9,2.08,4.23,-2.1500000000000004,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,154,7,10,2.11,8.7,-6.59,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,155,7,11,2.12,10.38,-8.260000000000002,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,156,7,12,2.15,9.06,-6.91,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,157,7,13,2.12,6.3,-4.18,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,158,7,14,2.03,10.68,-8.65,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,159,7,15,4.94,11.19,-6.249999999999999,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,160,7,16,7.54,5.31,2.2300000000000004,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,161,7,17,7.57,2.73,4.84,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,162,7,18,4.41,0.78,3.63,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,163,7,19,2.22,0.06,2.16,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,164,7,20,2.07,0.0,2.07,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,165,7,21,1.98,0.0,1.98,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,166,7,22,1.94,0.0,1.94,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,167,7,23,1.66,0.0,1.66,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,168,8,0,1.55,0.0,1.55,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,169,8,1,1.55,0.0,1.55,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,170,8,2,1.53,0.0,1.53,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,171,8,3,1.71,0.0,1.71,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,172,8,4,1.75,0.03,1.72,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,173,8,5,1.75,0.63,1.12,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,174,8,6,1.84,1.71,0.13000000000000012,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,175,8,7,1.99,6.09,-4.1,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,176,8,8,2.1,10.41,-8.31,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,177,8,9,2.13,12.12,-9.989999999999998,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,178,8,10,2.17,15.18,-13.01,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,179,8,11,2.19,16.83,-14.639999999999999,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,180,8,12,2.18,11.13,-8.950000000000001,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,181,8,13,2.19,6.48,-4.290000000000001,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,182,8,14,2.24,6.12,-3.88,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,183,8,15,2.17,6.21,-4.04,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,184,8,16,2.17,5.28,-3.1100000000000003,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,185,8,17,2.21,2.85,-0.6400000000000001,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,186,8,18,2.17,0.51,1.66,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,187,8,19,2.18,0.0,2.18,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,188,8,20,2.17,0.0,2.17,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,189,8,21,2.06,0.0,2.06,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,190,8,22,1.82,0.0,1.82,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,191,8,23,1.58,0.0,1.58,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,192,9,0,1.55,0.0,1.55,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,193,9,1,1.56,0.0,1.56,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,194,9,2,1.52,0.0,1.52,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,195,9,3,1.64,0.0,1.64,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,196,9,4,1.78,0.12,1.6600000000000001,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,197,9,5,1.77,0.87,0.9,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,198,9,6,1.9,2.07,-0.16999999999999993,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,199,9,7,2.02,5.82,-3.8000000000000003,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,200,9,8,2.11,10.5,-8.39,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,201,9,9,2.1,13.83,-11.73,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,202,9,10,2.08,13.77,-11.69,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,203,9,11,2.22,17.79,-15.569999999999999,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,204,9,12,2.19,7.11,-4.92,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,205,9,13,2.19,6.03,-3.8400000000000003,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,206,9,14,2.11,6.18,-4.07,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,207,9,15,2.18,6.24,-4.0600000000000005,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,208,9,16,2.16,5.7,-3.54,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,209,9,17,2.12,2.19,-0.06999999999999984,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,210,9,18,2.02,0.81,1.21,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,211,9,19,2.0,0.12,1.88,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,212,9,20,2.0,0.0,2.0,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,213,9,21,1.9,0.0,1.9,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,214,9,22,1.76,0.0,1.76,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,215,9,23,1.53,0.0,1.53,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,216,10,0,1.53,0.0,1.53,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,217,10,1,1.53,0.0,1.53,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,218,10,2,1.5,0.0,1.5,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,219,10,3,1.57,0.0,1.57,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,220,10,4,1.59,0.06,1.53,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,221,10,5,1.73,0.6,1.13,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,222,10,6,1.8,2.07,-0.2699999999999998,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,223,10,7,1.98,5.34,-3.36,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,224,10,8,2.09,8.97,-6.880000000000001,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,225,10,9,2.14,13.53,-11.389999999999999,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,226,10,10,2.18,15.69,-13.51,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,227,10,11,2.23,16.59,-14.36,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,228,10,12,2.19,11.97,-9.780000000000001,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,229,10,13,2.18,6.3,-4.119999999999999,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,230,10,14,2.19,6.21,-4.02,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,231,10,15,2.24,6.24,-4.0,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,232,10,16,1.99,4.98,-2.99,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,233,10,17,2.0,2.67,-0.6699999999999999,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,234,10,18,2.13,0.3,1.8299999999999998,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,235,10,19,1.92,0.06,1.8599999999999999,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,236,10,20,1.8,0.0,1.8,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,237,10,21,1.75,0.0,1.75,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,238,10,22,1.7,0.0,1.7,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,239,10,23,6.09,0.0,6.09,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,240,11,0,6.94,0.0,6.94,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,241,11,1,6.94,0.0,6.94,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,242,11,2,6.93,0.0,6.93,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,243,11,3,7.14,0.0,7.14,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,244,11,4,7.15,0.15,7.0,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,245,11,5,2.25,1.14,1.11,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,246,11,6,1.82,2.7,-0.8800000000000001,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,247,11,7,1.82,5.64,-3.8199999999999994,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,248,11,8,4.81,10.02,-5.21,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,249,11,9,7.52,12.0,-4.48,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,250,11,10,7.51,13.47,-5.960000000000001,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,251,11,11,7.51,16.44,-8.930000000000001,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,252,11,12,5.81,12.75,-6.94,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,253,11,13,2.44,6.27,-3.8299999999999996,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,254,11,14,2.21,6.21,-4.0,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,255,11,15,2.14,6.21,-4.07,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,256,11,16,2.03,3.87,-1.8400000000000003,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,257,11,17,6.12,1.56,4.5600000000000005,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,258,11,18,7.12,0.0,7.12,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,259,11,19,3.29,0.0,3.29,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,260,11,20,2.05,0.0,2.05,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,261,11,21,1.96,0.0,1.96,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,262,11,22,1.81,0.0,1.81,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,263,11,23,1.63,0.0,1.63,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,264,12,0,1.56,0.0,1.56,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,265,12,1,1.52,0.0,1.52,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,266,12,2,1.47,0.0,1.47,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,267,12,3,1.6,0.0,1.6,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,268,12,4,1.68,0.0,1.68,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,269,12,5,1.75,0.12,1.63,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,270,12,6,1.79,0.39,1.4,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,271,12,7,1.97,0.75,1.22,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,272,12,8,1.98,0.84,1.1400000000000001,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,273,12,9,2.02,3.48,-1.46,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,274,12,10,2.13,2.31,-0.18000000000000016,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,275,12,11,2.18,0.72,1.4600000000000002,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,276,12,12,2.18,0.27,1.9100000000000001,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,277,12,13,2.16,1.35,0.81,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,278,12,14,2.18,1.35,0.8300000000000001,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,279,12,15,2.17,1.02,1.15,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,280,12,16,2.19,0.33,1.8599999999999999,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,281,12,17,2.19,0.21,1.98,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,282,12,18,2.14,0.03,2.1100000000000003,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,283,12,19,2.05,0.0,2.05,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,284,12,20,1.97,0.0,1.97,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,285,12,21,1.9,0.0,1.9,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,286,12,22,1.75,0.0,1.75,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,287,12,23,1.57,0.0,1.57,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,288,13,0,1.49,0.0,1.49,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,289,13,1,1.49,0.0,1.49,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,290,13,2,1.47,0.0,1.47,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,291,13,3,1.67,0.0,1.67,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,292,13,4,1.7,0.0,1.7,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,293,13,5,1.75,0.0,1.75,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,294,13,6,1.83,0.12,1.71,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,295,13,7,1.93,0.57,1.3599999999999999,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,296,13,8,2.03,0.96,1.0699999999999998,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,297,13,9,2.01,0.87,1.1399999999999997,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,298,13,10,2.01,1.2,0.8099999999999998,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,299,13,11,1.98,1.32,0.6599999999999999,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,300,13,12,1.99,1.47,0.52,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,301,13,13,6.3,1.41,4.89,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,302,13,14,7.57,0.66,6.91,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,303,13,15,7.62,0.9,6.72,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,304,13,16,7.58,0.75,6.83,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,305,13,17,7.58,0.39,7.19,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,306,13,18,7.53,0.18,7.3500000000000005,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,307,13,19,3.24,0.0,3.24,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,308,13,20,2.17,0.0,2.17,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,309,13,21,1.98,0.0,1.98,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,310,13,22,1.9,0.0,1.9,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,311,13,23,1.59,0.0,1.59,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,312,14,0,1.55,0.0,1.55,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,313,14,1,1.54,0.0,1.54,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,314,14,2,1.53,0.0,1.53,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,315,14,3,1.63,0.0,1.63,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,316,14,4,1.7,0.0,1.7,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,317,14,5,1.75,0.18,1.57,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,318,14,6,1.84,1.17,0.6700000000000002,False,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,319,14,7,2.02,1.53,0.49,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,320,14,8,2.03,2.31,-0.28000000000000025,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,321,14,9,2.12,5.34,-3.2199999999999998,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,322,14,10,2.13,10.53,-8.399999999999999,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,323,14,11,2.17,12.72,-10.55,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,324,14,12,2.2,11.61,-9.41,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,325,14,13,2.19,6.36,-4.17,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,326,14,14,2.19,0.81,1.38,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,327,14,15,2.17,4.65,-2.4800000000000004,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,328,14,16,2.22,5.91,-3.69,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,329,14,17,2.16,1.62,0.54,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,330,14,18,2.17,0.36,1.81,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,331,14,19,2.1,0.15,1.9500000000000002,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,332,14,20,2.05,0.0,2.05,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,333,14,21,1.97,0.0,1.97,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,334,14,22,1.86,0.0,1.86,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,335,14,23,1.55,0.0,1.55,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,336,15,0,1.47,0.0,1.47,True,21.6,10.8,12,0.35,1.2,0.2,0.15
site8,337,15,1,1.47,0.0,1.47,True,21.6,10.8,12,0.35,1.2,0.2,0.15
